study_code,ena_ers_sample_id,sample_alias
Gaio_2020_pig,SAMN11098403,Gaio_2020_pig.sample_Ma3/29700
Gaio_2020_pig,SAMN11098407,Gaio_2020_pig.sample_Ma3/29702
Gaio_2020_pig,SAMN11098404,Gaio_2020_pig.sample_Ma3/29704
Gaio_2020_pig,SAMN11098378,Gaio_2020_pig.sample_Ma3/29705
Gaio_2020_pig,SAMN11098408,Gaio_2020_pig.sample_Ma3/29715
Gaio_2020_pig,SAMN11098389,Gaio_2020_pig.sample_Ma3/29742
Gaio_2020_pig,SAMN11098384,Gaio_2020_pig.sample_Ma3/29752
Gaio_2020_pig,SAMN11098420,Gaio_2020_pig.sample_Ma3/29753
Gaio_2020_pig,SAMN11098414,Gaio_2020_pig.sample_Ma3/29781
Gaio_2020_pig,SAMN11098418,Gaio_2020_pig.sample_Ma3/29796
Gaio_2020_pig,SAMN11098390,Gaio_2020_pig.sample_Ma3/29846
Gaio_2020_pig,SAMN11098419,Gaio_2020_pig.sample_Ma3/29847
Gaio_2020_pig,SAMN11098387,Gaio_2020_pig.sample_Ma3/29864
Gaio_2020_pig,SAMN11098394,Gaio_2020_pig.sample_Ma3/29865
Gaio_2020_pig,SAMN11098385,Gaio_2020_pig.sample_Ma3/29875
Gaio_2020_pig,SAMN11098398,Gaio_2020_pig.sample_Ma3/29924
Gaio_2020_pig,SAMN11098396,Gaio_2020_pig.sample_Ma3/29931
Gaio_2020_pig,SAMN11098382,Gaio_2020_pig.sample_Ma3/29948
Gaio_2020_pig,SAMN11098393,Gaio_2020_pig.sample_Ma3/29951
Gaio_2020_pig,SAMN11098391,Gaio_2020_pig.sample_Ma3/29961
Gaio_2020_pig,SAMN11098423,Gaio_2020_pig.sample_Ma6/14184
Gaio_2020_pig,SAMN11098433,Gaio_2020_pig.sample_Ma6/14287
Gaio_2020_pig,SAMN11098427,Gaio_2020_pig.sample_Ma6/14317
Gaio_2020_pig,SAMN11098432,Gaio_2020_pig.sample_Ma6/14320
Gaio_2020_pig,SAMN11098422,Gaio_2020_pig.sample_Ma6/29654
Gaio_2020_pig,SAMN11098424,Gaio_2020_pig.sample_Ma6/29666
Gaio_2020_pig,SAMN11098430,Gaio_2020_pig.sample_Ma6/29667
Gaio_2020_pig,SAMN11098428,Gaio_2020_pig.sample_Ma6/29742
Gaio_2020_pig,SAMN11098429,Gaio_2020_pig.sample_Ma6/29846
Gaio_2020_pig,SAMN11098426,Gaio_2020_pig.sample_Ma6/29864
Gaio_2020_pig,SAMN11098431,Gaio_2020_pig.sample_Ma6/29931
Gaio_2020_pig,SAMN11098425,Gaio_2020_pig.sample_Ma6/29948
Gaio_2020_pig,SAMN11098444,Gaio_2020_pig.sample_Ma7/14186
Gaio_2020_pig,SAMN11098443,Gaio_2020_pig.sample_Ma7/14261
Gaio_2020_pig,SAMN11098440,Gaio_2020_pig.sample_Ma7/14275
Gaio_2020_pig,SAMN11098439,Gaio_2020_pig.sample_Ma7/14284
Gaio_2020_pig,SAMN11098434,Gaio_2020_pig.sample_Ma7/14286
Gaio_2020_pig,SAMN11098441,Gaio_2020_pig.sample_Ma7/14288
Gaio_2020_pig,SAMN11098442,Gaio_2020_pig.sample_Ma7/29643
Gaio_2020_pig,SAMN11098445,Gaio_2020_pig.sample_Ma7/29646
Gaio_2020_pig,SAMN11098436,Gaio_2020_pig.sample_Ma7/29665
Gaio_2020_pig,SAMN11098449,Gaio_2020_pig.sample_Ma7/29694
Gaio_2020_pig,SAMN11098438,Gaio_2020_pig.sample_Ma7/29704
Gaio_2020_pig,SAMN11098437,Gaio_2020_pig.sample_Ma7/29705
Gaio_2020_pig,SAMN11098448,Gaio_2020_pig.sample_Ma7/29753
Gaio_2020_pig,SAMN11098447,Gaio_2020_pig.sample_Ma7/29793
Gaio_2020_pig,SAMN11098446,Gaio_2020_pig.sample_Ma7/29847
Gaio_2020_pig,SAMN11098435,Gaio_2020_pig.sample_Ma7/29962
Gaio_2020_pig,SAMN11098458,Gaio_2020_pig.sample_Ma8/14183
Gaio_2020_pig,SAMN11098464,Gaio_2020_pig.sample_Ma8/14195
Gaio_2020_pig,SAMN11098465,Gaio_2020_pig.sample_Ma8/14260
Gaio_2020_pig,SAMN11098452,Gaio_2020_pig.sample_Ma8/14262
Gaio_2020_pig,SAMN11098451,Gaio_2020_pig.sample_Ma8/14276
Gaio_2020_pig,SAMN11098459,Gaio_2020_pig.sample_Ma8/14306
Gaio_2020_pig,SAMN11098460,Gaio_2020_pig.sample_Ma8/14308
Gaio_2020_pig,SAMN11098450,Gaio_2020_pig.sample_Ma8/29644
Gaio_2020_pig,SAMN11098461,Gaio_2020_pig.sample_Ma8/29700
Gaio_2020_pig,SAMN11098462,Gaio_2020_pig.sample_Ma8/29702
Gaio_2020_pig,SAMN11098455,Gaio_2020_pig.sample_Ma8/29703
Gaio_2020_pig,SAMN11098463,Gaio_2020_pig.sample_Ma8/29715
Gaio_2020_pig,SAMN11098453,Gaio_2020_pig.sample_Ma8/29765
Gaio_2020_pig,SAMN11098457,Gaio_2020_pig.sample_Ma8/29865
Gaio_2020_pig,SAMN11098456,Gaio_2020_pig.sample_Ma8/29934
Gaio_2020_pig,SAMN11098454,Gaio_2020_pig.sample_Ma8/29951
Gaio_2020_pig,SAMN11098470,Gaio_2020_pig.sample_Ma9/14159
Gaio_2020_pig,SAMN11098469,Gaio_2020_pig.sample_Ma9/14187
Gaio_2020_pig,SAMN11098477,Gaio_2020_pig.sample_Ma9/14194
Gaio_2020_pig,SAMN11098471,Gaio_2020_pig.sample_Ma9/14205
Gaio_2020_pig,SAMN11098478,Gaio_2020_pig.sample_Ma9/14208
Gaio_2020_pig,SAMN11098475,Gaio_2020_pig.sample_Ma9/14295
Gaio_2020_pig,SAMN11098479,Gaio_2020_pig.sample_Ma9/14305
Gaio_2020_pig,SAMN11098467,Gaio_2020_pig.sample_Ma9/14322
Gaio_2020_pig,SAMN11098476,Gaio_2020_pig.sample_Ma9/29652
Gaio_2020_pig,SAMN11098466,Gaio_2020_pig.sample_Ma9/29707
Gaio_2020_pig,SAMN11098472,Gaio_2020_pig.sample_Ma9/29752
Gaio_2020_pig,SAMN11098481,Gaio_2020_pig.sample_Ma9/29796
Gaio_2020_pig,SAMN11098473,Gaio_2020_pig.sample_Ma9/29875
Gaio_2020_pig,SAMN11098468,Gaio_2020_pig.sample_Ma9/29913
Gaio_2020_pig,SAMN11098480,Gaio_2020_pig.sample_Ma9/29949
Gaio_2020_pig,SAMN11098474,Gaio_2020_pig.sample_Ma9/29961
Gaio_2020_pig,SAMN12099802,Gaio_2020_pig.sample_PP_122_Ca_22-7-10
Gaio_2020_pig,SAMN12099803,Gaio_2020_pig.sample_PP_122_Col_22-7-10
Gaio_2020_pig,SAMN12099804,Gaio_2020_pig.sample_PP_122_Du_22-7-10
Gaio_2020_pig,SAMN12099806,Gaio_2020_pig.sample_PP_122_Jej_22-7-10
Gaio_2020_pig,SAMN12099805,Gaio_2020_pig.sample_PP_122_il_22-7-10
Gaulke_2020_vertebrates,SAMN14480305,Gaulke_2020_vertebrates.23171rm
Gaulke_2020_vertebrates,SAMN14480288,Gaulke_2020_vertebrates.26051rm
Gaulke_2020_vertebrates,SAMN14480290,Gaulke_2020_vertebrates.27321rm
Gaulke_2020_vertebrates,SAMN14480289,Gaulke_2020_vertebrates.27907rm
Gaulke_2020_vertebrates,SAMN14480304,Gaulke_2020_vertebrates.28144rm
Gaulke_2020_vertebrates,SAMN14480287,Gaulke_2020_vertebrates.28331rm
Gaulke_2020_vertebrates,SAMN14480303,Gaulke_2020_vertebrates.28373rm
Gaulke_2020_vertebrates,SAMN14480302,Gaulke_2020_vertebrates.28398rm
Gaulke_2020_vertebrates,SAMN14480301,Gaulke_2020_vertebrates.29921rm
Gaulke_2020_vertebrates,SAMN14480286,Gaulke_2020_vertebrates.30559rm
Gaulke_2020_vertebrates,SAMN14480298,Gaulke_2020_vertebrates.30753jm
Gaulke_2020_vertebrates,SAMN14480297,Gaulke_2020_vertebrates.30776jm
Gaulke_2020_vertebrates,SAMN14480299,Gaulke_2020_vertebrates.30786jm
Gaulke_2020_vertebrates,SAMN14480306,Gaulke_2020_vertebrates.31849jm
Gaulke_2020_vertebrates,SAMN14480296,Gaulke_2020_vertebrates.31854jm
Gaulke_2020_vertebrates,SAMN14480300,Gaulke_2020_vertebrates.31872jm
Gaulke_2020_vertebrates,SAMN14480291,Gaulke_2020_vertebrates.33008cm
Gaulke_2020_vertebrates,SAMN14480292,Gaulke_2020_vertebrates.33026cm
Gaulke_2020_vertebrates,SAMN14480294,Gaulke_2020_vertebrates.33458cm
Gaulke_2020_vertebrates,SAMN14480293,Gaulke_2020_vertebrates.34667cm
Gaulke_2020_vertebrates,SAMN14480295,Gaulke_2020_vertebrates.34831cm
Gaulke_2020_vertebrates,SAMN14480316,Gaulke_2020_vertebrates.CH120
Gaulke_2020_vertebrates,SAMN14480317,Gaulke_2020_vertebrates.CH135
Gaulke_2020_vertebrates,SAMN14480318,Gaulke_2020_vertebrates.CH138
Gaulke_2020_vertebrates,SAMN14480319,Gaulke_2020_vertebrates.CH141
Gaulke_2020_vertebrates,SAMN14480320,Gaulke_2020_vertebrates.CH155
Gaulke_2020_vertebrates,SAMN14480321,Gaulke_2020_vertebrates.CH160
Gaulke_2020_vertebrates,SAMN14480322,Gaulke_2020_vertebrates.CH161
Gaulke_2020_vertebrates,SAMN14480323,Gaulke_2020_vertebrates.CH170
Gaulke_2020_vertebrates,SAMN14480324,Gaulke_2020_vertebrates.CH746
Gaulke_2020_vertebrates,SAMN14480335,Gaulke_2020_vertebrates.CJ16
Gaulke_2020_vertebrates,SAMN14480338,Gaulke_2020_vertebrates.CJ183
Gaulke_2020_vertebrates,SAMN14480333,Gaulke_2020_vertebrates.CJ2
Gaulke_2020_vertebrates,SAMN14480336,Gaulke_2020_vertebrates.CJ20
Gaulke_2020_vertebrates,SAMN14480337,Gaulke_2020_vertebrates.CJ28
Gaulke_2020_vertebrates,SAMN14480339,Gaulke_2020_vertebrates.CJ469
Gaulke_2020_vertebrates,SAMN14480340,Gaulke_2020_vertebrates.CJ473
Gaulke_2020_vertebrates,SAMN14480341,Gaulke_2020_vertebrates.CJ474
Gaulke_2020_vertebrates,SAMN14480342,Gaulke_2020_vertebrates.CJ481
Gaulke_2020_vertebrates,SAMN14480334,Gaulke_2020_vertebrates.CJ7
Gaulke_2020_vertebrates,SAMN14480355,Gaulke_2020_vertebrates.D101
Gaulke_2020_vertebrates,SAMN14480357,Gaulke_2020_vertebrates.D105
Gaulke_2020_vertebrates,SAMN14480359,Gaulke_2020_vertebrates.D112
Gaulke_2020_vertebrates,SAMN14480356,Gaulke_2020_vertebrates.D115
Gaulke_2020_vertebrates,SAMN14480358,Gaulke_2020_vertebrates.D129
Gaulke_2020_vertebrates,SAMN14480360,Gaulke_2020_vertebrates.D131.1
Gaulke_2020_vertebrates,SAMN14480361,Gaulke_2020_vertebrates.D510
Gaulke_2020_vertebrates,SAMN14480362,Gaulke_2020_vertebrates.D527
Gaulke_2020_vertebrates,SAMN14480363,Gaulke_2020_vertebrates.D528
Gaulke_2020_vertebrates,SAMN14480364,Gaulke_2020_vertebrates.D532
Gaulke_2020_vertebrates,SAMN14480325,Gaulke_2020_vertebrates.M5-1
Gaulke_2020_vertebrates,SAMN14480326,Gaulke_2020_vertebrates.M5-2
Gaulke_2020_vertebrates,SAMN14480327,Gaulke_2020_vertebrates.M5-3
Gaulke_2020_vertebrates,SAMN14480328,Gaulke_2020_vertebrates.M5-4
Gaulke_2020_vertebrates,SAMN14480329,Gaulke_2020_vertebrates.M5-5
Gaulke_2020_vertebrates,SAMN14480330,Gaulke_2020_vertebrates.M5-6
Gaulke_2020_vertebrates,SAMN14480331,Gaulke_2020_vertebrates.M5-7
Gaulke_2020_vertebrates,SAMN14480332,Gaulke_2020_vertebrates.M5-8
Gaulke_2020_vertebrates,SAMN14480307,Gaulke_2020_vertebrates.PA
Gaulke_2020_vertebrates,SAMN14480308,Gaulke_2020_vertebrates.PC
Gaulke_2020_vertebrates,SAMN14480309,Gaulke_2020_vertebrates.PD1
Gaulke_2020_vertebrates,SAMN14480310,Gaulke_2020_vertebrates.PD2
Gaulke_2020_vertebrates,SAMN14480311,Gaulke_2020_vertebrates.PD3
Gaulke_2020_vertebrates,SAMN14480312,Gaulke_2020_vertebrates.PE
Gaulke_2020_vertebrates,SAMN14480313,Gaulke_2020_vertebrates.PF1
Gaulke_2020_vertebrates,SAMN14480314,Gaulke_2020_vertebrates.PF2
Gaulke_2020_vertebrates,SAMN14480315,Gaulke_2020_vertebrates.PG
Gaulke_2020_vertebrates,SAMN14480348,Gaulke_2020_vertebrates.R10
Gaulke_2020_vertebrates,SAMN14480349,Gaulke_2020_vertebrates.R13
Gaulke_2020_vertebrates,SAMN14480350,Gaulke_2020_vertebrates.R14
Gaulke_2020_vertebrates,SAMN14480351,Gaulke_2020_vertebrates.R15
Gaulke_2020_vertebrates,SAMN14480352,Gaulke_2020_vertebrates.R16
Gaulke_2020_vertebrates,SAMN14480353,Gaulke_2020_vertebrates.R19
Gaulke_2020_vertebrates,SAMN14480343,Gaulke_2020_vertebrates.R2
Gaulke_2020_vertebrates,SAMN14480354,Gaulke_2020_vertebrates.R20
Gaulke_2020_vertebrates,SAMN14480344,Gaulke_2020_vertebrates.R3
Gaulke_2020_vertebrates,SAMN14480345,Gaulke_2020_vertebrates.R6
Gaulke_2020_vertebrates,SAMN14480346,Gaulke_2020_vertebrates.R7
Gaulke_2020_vertebrates,SAMN14480347,Gaulke_2020_vertebrates.R9
Ghanbari_2019_pig,SAMN09209536,Ghanbari_2019_pig.NGS_A.T3.d0.43358401
Ghanbari_2019_pig,SAMN09209537,Ghanbari_2019_pig.NGS_A_T1_d0.43361392
Ghanbari_2019_pig,SAMN09209563,Ghanbari_2019_pig.NGS_A_T1_d21.43358395
Ghanbari_2019_pig,SAMN09209549,Ghanbari_2019_pig.NGS_A_T1_d8.43361387
Ghanbari_2019_pig,SAMN09209564,Ghanbari_2019_pig.NGS_A_T2_d21.43364326
Ghanbari_2019_pig,SAMN09209565,Ghanbari_2019_pig.NGS_A_T3_d21.43346813
Ghanbari_2019_pig,SAMN09209538,Ghanbari_2019_pig.NGS_A_T4_d0.43357419
Ghanbari_2019_pig,SAMN09209566,Ghanbari_2019_pig.NGS_A_T4_d21.43355389
Ghanbari_2019_pig,SAMN09209550,Ghanbari_2019_pig.NGS_A_T4_d8.43348675
Ghanbari_2019_pig,SAMN09209539,Ghanbari_2019_pig.NGS_A_T6_d0.43358398
Ghanbari_2019_pig,SAMN09209567,Ghanbari_2019_pig.NGS_A_T6_d21.43352457
Ghanbari_2019_pig,SAMN09209551,Ghanbari_2019_pig.NGS_A_T6_d8.43363327
Ghanbari_2019_pig,SAMN09209540,Ghanbari_2019_pig.NGS_A_T7_d0.43362325
Ghanbari_2019_pig,SAMN09209568,Ghanbari_2019_pig.NGS_A_T7_d21.43357421
Ghanbari_2019_pig,SAMN09209552,Ghanbari_2019_pig.NGS_A_T7_d8.43358399
Ghanbari_2019_pig,SAMN09209541,Ghanbari_2019_pig.NGS_A_T8_d0.43357434
Ghanbari_2019_pig,SAMN09209569,Ghanbari_2019_pig.NGS_A_T8_d21.43357423
Ghanbari_2019_pig,SAMN09209553,Ghanbari_2019_pig.NGS_A_T8_d8.43357424
Ghanbari_2019_pig,SAMN09209542,Ghanbari_2019_pig.NGS_B.T6.d0.43367328
Ghanbari_2019_pig,SAMN09209543,Ghanbari_2019_pig.NGS_B_T1_d0.43352462
Ghanbari_2019_pig,SAMN09209570,Ghanbari_2019_pig.NGS_B_T1_d21.43348682
Ghanbari_2019_pig,SAMN09209554,Ghanbari_2019_pig.NGS_B_T1_d8.43346807
Ghanbari_2019_pig,SAMN09209544,Ghanbari_2019_pig.NGS_B_T3_d0.43355400
Ghanbari_2019_pig,SAMN09209571,Ghanbari_2019_pig.NGS_B_T3_d21.43352466
Ghanbari_2019_pig,SAMN09209555,Ghanbari_2019_pig.NGS_B_T3_d8.43346821
Ghanbari_2019_pig,SAMN09209572,Ghanbari_2019_pig.NGS_B_T5_d21.43359415
Ghanbari_2019_pig,SAMN09209556,Ghanbari_2019_pig.NGS_B_T5_d8.43362333
Ghanbari_2019_pig,SAMN09209573,Ghanbari_2019_pig.NGS_B_T6_d21.43348676
Ghanbari_2019_pig,SAMN09209557,Ghanbari_2019_pig.NGS_B_T6_d8.43364322
Ghanbari_2019_pig,SAMN09209574,Ghanbari_2019_pig.NGS_B_T7_d21.43361400
Ghanbari_2019_pig,SAMN09209558,Ghanbari_2019_pig.NGS_B_T7_d8.43346825
Ghanbari_2019_pig,SAMN09209575,Ghanbari_2019_pig.NGS_B_T8_d21.43360405
Ghanbari_2019_pig,SAMN09209559,Ghanbari_2019_pig.NGS_B_T8_d8.43355407
Ghanbari_2019_pig,SAMN09209545,Ghanbari_2019_pig.RPTNGS_A_T2_d0.43360409
Ghanbari_2019_pig,SAMN09209560,Ghanbari_2019_pig.RPTNGS_A_T2_d8.43366353
Ghanbari_2019_pig,SAMN09209561,Ghanbari_2019_pig.RPTNGS_A_T3_d8.43365334
Ghanbari_2019_pig,SAMN09209546,Ghanbari_2019_pig.RPTNGS_B_T5_d0.43358424
Ghanbari_2019_pig,SAMN09209547,Ghanbari_2019_pig.RPTNGS_B_T7_d0.43348695
Ghanbari_2019_pig,SAMN09209548,Ghanbari_2019_pig.RPTNGS_B_T8_d0.43360411
Gibson_2019_rhinoceros,SAMN11407850,Gibson_2019_rhinoceros.R01
Gibson_2019_rhinoceros,SAMN11407851,Gibson_2019_rhinoceros.R02
Gibson_2019_rhinoceros,SAMN11407852,Gibson_2019_rhinoceros.R03
Gibson_2019_rhinoceros,SAMN11407853,Gibson_2019_rhinoceros.R04
Gibson_2019_rhinoceros,SAMN11407854,Gibson_2019_rhinoceros.R05
Gibson_2019_rhinoceros,SAMN11407855,Gibson_2019_rhinoceros.R06
Gibson_2019_rhinoceros,SAMN11407856,Gibson_2019_rhinoceros.R07
Gibson_2019_rhinoceros,SAMN11407857,Gibson_2019_rhinoceros.R08
Gibson_2019_rhinoceros,SAMN11407858,Gibson_2019_rhinoceros.R11
Gibson_2019_rhinoceros,SAMN11407859,Gibson_2019_rhinoceros.R12
Gibson_2019_rhinoceros,SAMN11407860,Gibson_2019_rhinoceros.R14
Gibson_2019_rhinoceros,SAMN11407861,Gibson_2019_rhinoceros.R15
Gibson_2019_rhinoceros,SAMN11407862,Gibson_2019_rhinoceros.R16
Gibson_2019_rhinoceros,SAMN11407863,Gibson_2019_rhinoceros.R17
Gibson_2019_rhinoceros,SAMN11407864,Gibson_2019_rhinoceros.R18
Gibson_2019_rhinoceros,SAMN11407865,Gibson_2019_rhinoceros.R19
Gibson_2019_rhinoceros,SAMN11407866,Gibson_2019_rhinoceros.R20
Gibson_2019_rhinoceros,SAMN11407867,Gibson_2019_rhinoceros.R21
Gibson_2019_rhinoceros,SAMN11407868,Gibson_2019_rhinoceros.R22
Gibson_2019_rhinoceros,SAMN11407869,Gibson_2019_rhinoceros.R23
Gibson_2019_rhinoceros,SAMN11407870,Gibson_2019_rhinoceros.R24
Gibson_2019_rhinoceros,SAMN11407871,Gibson_2019_rhinoceros.R25
Gibson_2019_rhinoceros,SAMN11407872,Gibson_2019_rhinoceros.R26
Gibson_2019_rhinoceros,SAMN11407873,Gibson_2019_rhinoceros.R27
Gibson_2019_rhinoceros,SAMN11407874,Gibson_2019_rhinoceros.R28
Gilroy_2020_chicken,SAMN11653339,Gilroy_2020_chicken.A1
Gilroy_2020_chicken,SAMN11653340,Gilroy_2020_chicken.A2
Gilroy_2020_chicken,SAMN11653341,Gilroy_2020_chicken.A3
Gilroy_2020_chicken,SAMN11653342,Gilroy_2020_chicken.A4
Gilroy_2020_chicken,SAMN11653343,Gilroy_2020_chicken.A5
Gilroy_2020_chicken,SAMN11653344,Gilroy_2020_chicken.A6
Gilroy_2020_chicken,SAMN11653345,Gilroy_2020_chicken.A7
Gilroy_2020_chicken,SAMN11653346,Gilroy_2020_chicken.B1
Gilroy_2020_chicken,SAMN11653347,Gilroy_2020_chicken.B2
Gilroy_2020_chicken,SAMN11653348,Gilroy_2020_chicken.B3
Gilroy_2020_chicken,SAMN11653349,Gilroy_2020_chicken.B4
Gilroy_2020_chicken,SAMN11653350,Gilroy_2020_chicken.B5
Gilroy_2020_chicken,SAMN11653351,Gilroy_2020_chicken.B6
Gilroy_2020_chicken,SAMN11653352,Gilroy_2020_chicken.B7
Gilroy_2020_chicken,SAMN11653353,Gilroy_2020_chicken.C1
Gilroy_2020_chicken,SAMN11653354,Gilroy_2020_chicken.C2
Gilroy_2020_chicken,SAMN11653355,Gilroy_2020_chicken.C3
Gilroy_2020_chicken,SAMN11653356,Gilroy_2020_chicken.C4
Gilroy_2020_chicken,SAMN11653357,Gilroy_2020_chicken.C5
Gilroy_2020_chicken,SAMN11653358,Gilroy_2020_chicken.C6
Gilroy_2020_chicken,SAMN11653359,Gilroy_2020_chicken.D1
Gilroy_2020_chicken,SAMN11653360,Gilroy_2020_chicken.D2
Gilroy_2020_chicken,SAMN11653361,Gilroy_2020_chicken.D3
Gilroy_2020_chicken,SAMN11653362,Gilroy_2020_chicken.D4
Gilroy_2020_chicken,SAMN11653363,Gilroy_2020_chicken.D5
Gilroy_2020_chicken,SAMN11653364,Gilroy_2020_chicken.D6
Gilroy_2020_chicken,SAMN11653365,Gilroy_2020_chicken.E1
Gilroy_2020_chicken,SAMN11653366,Gilroy_2020_chicken.E2
Gilroy_2020_chicken,SAMN11653367,Gilroy_2020_chicken.E3
Gilroy_2020_chicken,SAMN11653368,Gilroy_2020_chicken.E4
Gilroy_2020_chicken,SAMN11653369,Gilroy_2020_chicken.E5
Gilroy_2020_chicken,SAMN11653370,Gilroy_2020_chicken.E6
Gilroy_2020_chicken,SAMN11653371,Gilroy_2020_chicken.F1
Gilroy_2020_chicken,SAMN11653372,Gilroy_2020_chicken.F2
Gilroy_2020_chicken,SAMN11653373,Gilroy_2020_chicken.F3
Gilroy_2020_chicken,SAMN11653374,Gilroy_2020_chicken.F4
Gilroy_2020_chicken,SAMN11653375,Gilroy_2020_chicken.F5
Gilroy_2020_chicken,SAMN11653376,Gilroy_2020_chicken.F6
Gilroy_2020_chicken,SAMN11653377,Gilroy_2020_chicken.G1
Gilroy_2020_chicken,SAMN11653378,Gilroy_2020_chicken.G2
Gilroy_2020_chicken,SAMN11653379,Gilroy_2020_chicken.G3
Gilroy_2020_chicken,SAMN11653380,Gilroy_2020_chicken.G4
Gilroy_2020_chicken,SAMN11653381,Gilroy_2020_chicken.G5
Gilroy_2020_chicken,SAMN11653382,Gilroy_2020_chicken.G6
Gilroy_2020_chicken,SAMN11653383,Gilroy_2020_chicken.H1
Gilroy_2020_chicken,SAMN11653384,Gilroy_2020_chicken.H2
Gilroy_2020_chicken,SAMN11653385,Gilroy_2020_chicken.H3
Gilroy_2020_chicken,SAMN11653386,Gilroy_2020_chicken.H4
Gilroy_2020_chicken,SAMN11653387,Gilroy_2020_chicken.H5
Gilroy_2020_chicken,SAMN11653388,Gilroy_2020_chicken.H6
Glendinning_2019_chicken,SAMEA5754820,Glendinning_2019_chicken.Chicken_1
Glendinning_2019_chicken,SAMEA5754829,Glendinning_2019_chicken.Chicken_10
Glendinning_2019_chicken,SAMEA5754830,Glendinning_2019_chicken.Chicken_11
Glendinning_2019_chicken,SAMEA5754831,Glendinning_2019_chicken.Chicken_12
Glendinning_2019_chicken,SAMEA5754832,Glendinning_2019_chicken.Chicken_13
Glendinning_2019_chicken,SAMEA5754833,Glendinning_2019_chicken.Chicken_14
Glendinning_2019_chicken,SAMEA5754834,Glendinning_2019_chicken.Chicken_15
Glendinning_2019_chicken,SAMEA5754835,Glendinning_2019_chicken.Chicken_16
Glendinning_2019_chicken,SAMEA5754836,Glendinning_2019_chicken.Chicken_17
Glendinning_2019_chicken,SAMEA5754837,Glendinning_2019_chicken.Chicken_18
Glendinning_2019_chicken,SAMEA5754838,Glendinning_2019_chicken.Chicken_19
Glendinning_2019_chicken,SAMEA5754821,Glendinning_2019_chicken.Chicken_2
Glendinning_2019_chicken,SAMEA5754839,Glendinning_2019_chicken.Chicken_20
Glendinning_2019_chicken,SAMEA5754840,Glendinning_2019_chicken.Chicken_21
Glendinning_2019_chicken,SAMEA5754841,Glendinning_2019_chicken.Chicken_22
Glendinning_2019_chicken,SAMEA5754842,Glendinning_2019_chicken.Chicken_23
Glendinning_2019_chicken,SAMEA5754843,Glendinning_2019_chicken.Chicken_24
Glendinning_2019_chicken,SAMEA5754822,Glendinning_2019_chicken.Chicken_3
Glendinning_2019_chicken,SAMEA5754823,Glendinning_2019_chicken.Chicken_4
Glendinning_2019_chicken,SAMEA5754824,Glendinning_2019_chicken.Chicken_5
Glendinning_2019_chicken,SAMEA5754825,Glendinning_2019_chicken.Chicken_6
Glendinning_2019_chicken,SAMEA5754826,Glendinning_2019_chicken.Chicken_7
Glendinning_2019_chicken,SAMEA5754827,Glendinning_2019_chicken.Chicken_8
Glendinning_2019_chicken,SAMEA5754828,Glendinning_2019_chicken.Chicken_9
Glendinning_2020_animal,SAMEA5961688,Glendinning_2020_animal.Cow_1
Glendinning_2020_animal,SAMEA5961689,Glendinning_2020_animal.Cow_2
Glendinning_2020_animal,SAMEA5961690,Glendinning_2020_animal.Cow_3
Glendinning_2020_animal,SAMEA5961691,Glendinning_2020_animal.Cow_4
Glendinning_2020_animal,SAMEA5961694,Glendinning_2020_animal.Red_deer_1
Glendinning_2020_animal,SAMEA5961695,Glendinning_2020_animal.Red_deer_2
Glendinning_2020_animal,SAMEA5961696,Glendinning_2020_animal.Red_deer_3
Glendinning_2020_animal,SAMEA5961697,Glendinning_2020_animal.Red_deer_4
Glendinning_2020_animal,SAMEA5961692,Glendinning_2020_animal.Reindeer_1
Glendinning_2020_animal,SAMEA5961693,Glendinning_2020_animal.Reindeer_2
Glendinning_2020_animal,SAMEA5961686,Glendinning_2020_animal.Sheep_1
Glendinning_2020_animal,SAMEA5961687,Glendinning_2020_animal.Sheep_2
Gogarten_2021_primate,SAMN17312081,Gogarten_2021_primate.F13147
Gogarten_2021_primate,SAMN17312121,Gogarten_2021_primate.F13148
Gogarten_2021_primate,SAMN17312092,Gogarten_2021_primate.F13149
Gogarten_2021_primate,SAMN17312138,Gogarten_2021_primate.F13150
Gogarten_2021_primate,SAMN17312102,Gogarten_2021_primate.F13151
Gogarten_2021_primate,SAMN17312124,Gogarten_2021_primate.F13152
Gogarten_2021_primate,SAMN17312122,Gogarten_2021_primate.F13153
Gogarten_2021_primate,SAMN17312088,Gogarten_2021_primate.F13154
Gogarten_2021_primate,SAMN17312136,Gogarten_2021_primate.F13155
Gogarten_2021_primate,SAMN17312111,Gogarten_2021_primate.F13156
Gogarten_2021_primate,SAMN17312125,Gogarten_2021_primate.F13157
Gogarten_2021_primate,SAMN17312083,Gogarten_2021_primate.F13158
Gogarten_2021_primate,SAMN17312094,Gogarten_2021_primate.F13159
Gogarten_2021_primate,SAMN17312133,Gogarten_2021_primate.F13160
Gogarten_2021_primate,SAMN17312097,Gogarten_2021_primate.F13161
Gogarten_2021_primate,SAMN17312106,Gogarten_2021_primate.F13162
Gogarten_2021_primate,SAMN17312126,Gogarten_2021_primate.F13163
Gogarten_2021_primate,SAMN17312117,Gogarten_2021_primate.F13164
Gogarten_2021_primate,SAMN17312101,Gogarten_2021_primate.F13165
Gogarten_2021_primate,SAMN17312105,Gogarten_2021_primate.F13166
Gogarten_2021_primate,SAMN17312112,Gogarten_2021_primate.F13167
Gogarten_2021_primate,SAMN17312127,Gogarten_2021_primate.F13168
